iter	RMSE
230	0.5147869478
231	0.5145115524
232	0.5139476075
233	0.513315058
234	0.5129200589
235	0.5123607904
236	0.5116864731
237	0.5110085432
238	0.5104198958
239	0.5099856632
240	0.509444518
241	0.5087548887
242	0.5082936053
243	0.5079048621
244	0.5075396289
245	0.5069896416
246	0.5063380679
247	0.5059868878
248	0.5052261114
249	0.5048113281
250	0.5043801473
251	0.503947563
252	0.5035834426
253	0.503127338
254	0.5026908466
255	0.5022095285
256	0.5018777353
257	0.5006901696
258	0.5003328633
259	0.4999370465
260	0.4994184403
261	0.4991019254
262	0.4988922015
263	0.4983569702
264	0.497963037
265	0.4976761836
266	0.4973633925
267	0.4970976856
268	0.496881421
269	0.4964873235
270	0.4961267704
271	0.4957426387
272	0.4953752655
273	0.494957611
274	0.4944668951
275	0.4938636007
276	0.4937091606
277	0.4933660133
278	0.4930147743
279	0.4926413117
280	0.4923930677
281	0.491982694
282	0.4917471775
283	0.4914741125
284	0.4911771894
285	0.490823179
286	0.4906234843
287	0.4902826528
288	0.4900132927
289	0.4896065101
290	0.4894414136
291	0.4891677855
292	0.4887902075
293	0.4885165257
294	0.4882221147
295	0.4877748044
296	0.4872927616
297	0.4869954531
298	0.486623473
299	0.4860797928
300	0.4857087773
301	0.4853983537
302	0.4850591352
303	0.4846352433
304	0.4844083584
305	0.4841835393
306	0.4835394641
307	0.4830999252
308	0.482747475
309	0.4823418606
310	0.4821335118
311	0.4817794375
312	0.481328886
313	0.4810530797
314	0.4806820226
315	0.4804661975
316	0.4800007639
317	0.479743973
318	0.4794379877
319	0.4791167128
320	0.4789232211
321	0.4787204796
322	0.4782004319
323	0.4776408403
324	0.4774870902
325	0.4773006982
326	0.4769428235
327	0.4766787283
328	0.4764190036
329	0.4760727844
330	0.4758145031
331	0.475412503
332	0.4750375374
333	0.4748372462
334	0.4745969989
335	0.4744185065
336	0.4741363643
337	0.4738575397
338	0.4736539778
339	0.4734714789
340	0.4731773753
341	0.4729431345
342	0.4727109924
343	0.4725410822
344	0.4722106119
345	0.4719968079
346	0.4717813565
347	0.4715036291
348	0.4712338423
349	0.4709222489
350	0.4706797289
351	0.4705212788
352	0.4703172324
353	0.4701475741
354	0.4696917253
355	0.4695439366
356	0.4692360849
357	0.4689113671
358	0.4686494267
359	0.4684049063
360	0.4681745197
361	0.4679531536
362	0.4676020061
363	0.467408883
364	0.4672861114
365	0.46712295
366	0.4667640678
367	0.4664995778
368	0.4661974112
369	0.4658124622
370	0.4655712392
371	0.4652846282
372	0.4649774341
373	0.4647565825
374	0.464519153
375	0.4641804199
376	0.4638670389
377	0.4634155785
378	0.4630460361
379	0.4627495838
380	0.4624198634
381	0.4622449738
382	0.4620757225
383	0.46176556
384	0.4616334767
385	0.4613297519
386	0.4611531408
387	0.4608290102
388	0.4606976679
389	0.4605445934
390	0.4602232867
391	0.4600918859
392	0.4596808265
393	0.4594452541
394	0.4591045174
395	0.4588748002
396	0.4585777166
397	0.4584224427
398	0.4579714866
399	0.4575646806
400	0.4573630832
401	0.4571451897
402	0.4568075994
403	0.4564919425
404	0.4562605894
405	0.4561470578
406	0.4559409181
407	0.4557994784
408	0.4555467034
409	0.455326568
410	0.4549154352
411	0.4547877008
412	0.4545822282
413	0.4544017812
414	0.4542208413
415	0.4540030642
416	0.4538260046
417	0.4536307998
418	0.4534973947
419	0.4534152671
420	0.4532088934
421	0.453086653
422	0.4529376447
423	0.4528579729
424	0.4526489263
425	0.452411328
426	0.4521218236
427	0.4519830143
428	0.4518558349
429	0.4511349605
430	0.4509792575
431	0.4508012224
432	0.4506031296
433	0.4504800888
434	0.450278687
435	0.450052927
436	0.4498531626
437	0.4496854265
438	0.4495507966
439	0.4493398253
440	0.4492102897
441	0.4490066471
442	0.4488345431
443	0.4487592832
444	0.44862628
445	0.4483725194
446	0.4481254198
447	0.4478394193
448	0.4477340746
449	0.4475327998
450	0.4474046928
451	0.4471394364
452	0.4469879678
453	0.4467884919
454	0.4466705182
455	0.4465318899
456	0.4463711799
457	0.4462349966
458	0.4458879459
459	0.4455965463
460	0.4453544855
461	0.4451936664
462	0.4450394182
463	0.4447990881
464	0.4445764343
465	0.4442712976
466	0.4441736202
467	0.4439335392
468	0.443783123
469	0.4434191956
470	0.4432225824
471	0.4431290367
472	0.4428528102
473	0.4426768
474	0.4425134901
475	0.4424018523
476	0.4420993523
477	0.4420013148
478	0.4418295334
479	0.4415997742
480	0.4414855727
481	0.4411820458
482	0.4409535727
483	0.4406925967
484	0.4405014657
485	0.4403077641
486	0.4401416959
487	0.4399767309
488	0.4397277945
489	0.4393556893
490	0.4392663114
491	0.4391520376
492	0.4389651228
493	0.4386553357
494	0.4383627324
495	0.4381742464
496	0.4380419837
497	0.4379838124
498	0.4378431444
499	0.4376299427
500	0.4373318264
501	0.4372380862
502	0.437073491
503	0.4368398722
504	0.4366525316
505	0.436490271
506	0.4363605348
507	0.4362136672
508	0.4361060694
509	0.435956045
510	0.4357531496
511	0.4355344682
512	0.4353807543
513	0.4351030699
514	0.4348444792
515	0.4347007385
516	0.4345650698
517	0.4344046103
518	0.4343505462
519	0.4341604842
520	0.4339444993
521	0.4336658368
522	0.4335944534
523	0.4334464497
524	0.4331952449
525	0.4331140997
526	0.4328282112
527	0.4326566778
528	0.4325050857
529	0.4323094773
530	0.4322257751
531	0.4319040772
532	0.4316933008
533	0.4315992119
534	0.4315159371
535	0.431376273
536	0.4310868644
537	0.4308113487
538	0.4305352955
539	0.4304568241
540	0.4303526597
541	0.4302697045
542	0.4300882022
543	0.4299201377
544	0.429573525
545	0.4293741922
546	0.4292247589
547	0.4289777771
548	0.4288933057
549	0.4287912915
550	0.4286553863
551	0.4285304896
552	0.4284013146
553	0.4283063834
554	0.4281822138
555	0.4279808652
556	0.4277798374
557	0.427528849
558	0.4274116552
559	0.4272114271
560	0.4270640422
561	0.4268726672
562	0.4267691568
563	0.4266390276
564	0.4264577348
565	0.4262078065
566	0.4260457147
567	0.4259203502
568	0.4258202183
569	0.4256599447
570	0.4255801813
571	0.4254908553
572	0.4253114214
573	0.4251910136
574	0.4251020794
575	0.4249756257
576	0.4248620553
577	0.4245906726
578	0.4245137542
579	0.4242247571
580	0.4240724021
581	0.4238673534
582	0.4237720487
583	0.4237051897
584	0.4235650963
585	0.423309088
586	0.4232228405
587	0.4229929909
588	0.422785553
589	0.4226401482
590	0.4225032653
591	0.4223471625
592	0.4221995491
593	0.4220500578
594	0.4218179628
595	0.4216953869
596	0.4215723992
597	0.4213941322
598	0.4212882064
599	0.4212177205
600	0.4209860875
601	0.4207769899
602	0.4205756126
603	0.4204704629
604	0.4200970071
605	0.4198600573
606	0.4195830506
607	0.4194425049
608	0.4192845862
609	0.4191670572
610	0.4189622538
611	0.4187891084
612	0.4187029064
613	0.4184067838
614	0.4183082395
615	0.4182109724
616	0.41800284
617	0.4178894089
618	0.417783429
619	0.41768413
620	0.4176029572
621	0.4174727755
622	0.4174159855
623	0.4173239478
624	0.4171188223
625	0.4169999194
626	0.4167884301
627	0.4167387189
628	0.416679267
629	0.41652372
630	0.4164603455
631	0.416328002
632	0.4161500829
633	0.4160779123
634	0.415873895
635	0.4157831439
636	0.4155736573
637	0.4154846541
638	0.4153588661
639	0.4152438484
640	0.4151518609
641	0.4150424888
642	0.4148321801
643	0.4147225399
644	0.4146130968
645	0.4144961143
646	0.414254369
647	0.4141765816
648	0.4140044189
649	0.4137670825
650	0.4137079411
651	0.4135292174
652	0.4133106716
653	0.4129794653
654	0.4128175651
655	0.4125641318
656	0.4124485663
657	0.4122400017
658	0.4120696676
659	0.4120032583
660	0.4118671907
661	0.4117630109
662	0.4115328705
663	0.4114545058
664	0.4113695249
665	0.4112571373
666	0.411179022
667	0.4110374779
668	0.410906197
669	0.4106550008
670	0.410422882
671	0.4102514033
672	0.4101249139
673	0.4100227205
674	0.4098654428
675	0.4097942209
676	0.409599719
677	0.4094801067
678	0.4093754863
679	0.4091744571
680	0.4090912316
681	0.4090083722
682	0.4088262715
683	0.4086157233
684	0.4084701042
685	0.4082112277
686	0.4080738497
687	0.407908444
688	0.4077120327
689	0.4074570897
690	0.4072784307
691	0.4071109716
692	0.4069791745
693	0.406802477
694	0.4066693584
695	0.4065326274
696	0.4064615655
697	0.4063784501
698	0.4062393555
699	0.4059709821
700	0.4058237862
701	0.4056748671
702	0.4054966065
703	0.4054029083
704	0.4052420935
705	0.4048944804
706	0.4047231156
707	0.4045925528
708	0.4043272293
709	0.4042436402
710	0.4041969269
711	0.4040953868
712	0.4039699677
713	0.4038728547
714	0.4036642712
715	0.403536494
716	0.4034272894
717	0.403106618
718	0.4029758672
719	0.4028485914
720	0.4026784252
721	0.4026050645
722	0.4024849226
723	0.4022458053
724	0.4020883184
725	0.4019122663
726	0.40180534
727	0.4016981001
728	0.4015918781
729	0.4014488821
730	0.4012251648
731	0.4010665186
732	0.4009792226
733	0.4008471417
734	0.4007272159
735	0.4006429164
736	0.4004156958
737	0.400342641
738	0.4001531849
739	0.4000459878
740	0.3999246548
741	0.3998557477
742	0.3996828384
743	0.3996207247
744	0.3994811902
745	0.3993868393
746	0.3990785541
747	0.3990086398
748	0.3988650954
749	0.398719958
750	0.3986370855
751	0.3984560592
752	0.3983097477
753	0.3982694345
754	0.3981260837
755	0.397944642
756	0.3978606385
757	0.3977330929
758	0.397655894
759	0.3975541339
760	0.3974314177
761	0.3972407312
762	0.3971594709
763	0.3971135567
764	0.3969735994
765	0.3968868877
766	0.3967448435
767	0.3966648493
768	0.3965727978
769	0.3963691115
770	0.3961514579
771	0.3960116944
772	0.3959336238
773	0.3958819404
774	0.3958148767
775	0.3956894219
776	0.395599935
777	0.3955328402
778	0.3954193083
779	0.3953313767
780	0.3952687015
781	0.3951854122
782	0.3950349011
783	0.3948581961
784	0.3947008858
785	0.3945669798
786	0.3944044815
787	0.3942952188
788	0.3941538888
789	0.3939422303
790	0.3938722151
791	0.3937985184
792	0.3937208272
793	0.3935834572
794	0.3934778237
795	0.3933588378
796	0.393208945
797	0.39304784
798	0.3929688085
799	0.3929168584
800	0.3928627865
801	0.3927957604
802	0.3927452881
803	0.3926648984
804	0.3924842988
805	0.3923207973
806	0.3922149349
807	0.3921345358
808	0.3920385137
809	0.3919592228
810	0.3918748917
811	0.3917147455
812	0.3916355597
813	0.3915120646
814	0.3914237446
815	0.3913635074
816	0.3912589082
817	0.391130759
818	0.390815762
819	0.3906712142
820	0.390589369
821	0.3902210799
822	0.3901290692
823	0.3900600038
824	0.3898315341
825	0.3894966514
826	0.3893536118
827	0.3891972647
828	0.3891473805
829	0.3889795277
830	0.3887837799
831	0.3886682521
832	0.3885189459
833	0.3884151452
834	0.388360057
835	0.3882965726
836	0.3882196072
837	0.388144005
838	0.3880681017
839	0.387989996
840	0.3877914084
841	0.3876187783
842	0.3875482333
843	0.3874469824
844	0.387373068
845	0.38730322
846	0.3872490979
847	0.3871231827
848	0.3869061223
849	0.3867944405
850	0.3866982569
851	0.3866413305
852	0.3864842362
853	0.3864122164
854	0.3863797595
855	0.3862653737
856	0.3862259397
857	0.3861279266
858	0.3860454412
859	0.3859562871
860	0.3858413433
861	0.385755002
862	0.3856820628
863	0.3856170584
864	0.3855038127
865	0.3853132386
866	0.3852005121
867	0.3850775512
868	0.3849675954
869	0.3849185163
870	0.3847213498
871	0.3846030034
872	0.3844919463
873	0.3843560119
874	0.3842771104
875	0.3842083907
876	0.3841342702
877	0.3840406708
878	0.3839937479
879	0.3838213984
880	0.3837019333
881	0.3836213386
882	0.3835733608
883	0.3833785323
884	0.3832777589
885	0.3831967552
886	0.3830830571
887	0.3828980277
888	0.3827702443
889	0.3826274377
890	0.3825383505
891	0.3824214726
892	0.3822551489
893	0.3821490499
894	0.3820954676
895	0.3819782202
896	0.3818986327
897	0.3817799403
898	0.3816435154
899	0.3815539728
900	0.381489413
901	0.3814071864
902	0.3810840753
903	0.3810179763
904	0.3809498241
905	0.3807458842
906	0.3806862436
907	0.3805882114
908	0.3805114646
909	0.3804354046
910	0.3803319703
911	0.3802441785
912	0.3801463455
913	0.3800761285
914	0.3799883421
915	0.379872691
916	0.3796735189
917	0.3795337915
918	0.3794468003
919	0.3793598326
920	0.3793069862
921	0.3790836538
922	0.3789942297
923	0.3789246345
924	0.3788426531
925	0.378776062
926	0.378644026
927	0.3785607747
928	0.3783373515
929	0.3782385891
930	0.3781230323
931	0.3778997529
932	0.3778344689
933	0.3776762818
934	0.3775791375
935	0.3775002097
936	0.3773740943
937	0.3773077293
938	0.3771860095
939	0.377103514
940	0.3770232932
941	0.3769313116
942	0.3768045747
943	0.3767490059
944	0.3766293158
945	0.3765678477
946	0.3765144183
947	0.376450847
948	0.3764013018
949	0.3763313246
950	0.3762171313
951	0.3761392794
952	0.3759389248
953	0.3758705206
954	0.3757980283
955	0.3756650237
956	0.3755558367
957	0.3755139311
958	0.3753946977
959	0.3752431233
960	0.3750696042
961	0.374984174
962	0.3748906571
963	0.374787533
964	0.3746951352
965	0.3745830054
966	0.3745029397
967	0.3743874876
968	0.3743429191
969	0.3742494757
970	0.3741417203
971	0.374084713
972	0.3740437404
973	0.3739242956
974	0.3738061664
975	0.3736897618
976	0.3736153413
977	0.3734872372
978	0.3734251933
979	0.3733258547
980	0.3732231381
981	0.3731537289
982	0.3730860475
983	0.3729856787
984	0.3728851446
985	0.3727615092
986	0.3726841333
987	0.3725810579
988	0.3725455085
989	0.3723752003
990	0.3723411759
991	0.3722579708
992	0.3721887323
993	0.3720200958
994	0.3719600072
995	0.371895434
996	0.3718322765
997	0.3717263738
998	0.3716665426
999	0.3715260167
1000	0.3714171516
1001	0.3712777731
1002	0.3712197842
1003	0.3710809221
1004	0.3709860603
1005	0.3709317894
1006	0.3708856265
1007	0.3708115769
1008	0.3707662775
1009	0.3706888001
1010	0.370636057
1011	0.3705255701
1012	0.3704667505
1013	0.3703896244
1014	0.3703374996
1015	0.3702071106
1016	0.3701384631
1017	0.3700506661
1018	0.3700249993
1019	0.3699707438
1020	0.3699468208
1021	0.369825288
1022	0.3697870282
1023	0.3696884354
1024	0.3695379472
1025	0.3693879211
1026	0.3693169317
1027	0.369213396
1028	0.3691816369
1029	0.3691138985
1030	0.3690481807
1031	0.3689885323
1032	0.3688654567
1033	0.3688271326
1034	0.3687380807
1035	0.3686293603
1036	0.368542039
1037	0.3684330741
1038	0.3683674863
1039	0.3682968609
1040	0.3681444171
1041	0.3680838911
1042	0.3680476316
1043	0.3678471829
1044	0.3677563735
1045	0.3677190067
1046	0.3676119601
1047	0.36757638
1048	0.3674963995
1049	0.3674353292
1050	0.3673562035
1051	0.3672727445
1052	0.367218163
1053	0.3671533609
1054	0.3670002778
1055	0.3669567354
1056	0.3668778821
1057	0.3668001444
1058	0.3666725569
1059	0.3665695257
1060	0.3664213423
1061	0.3663769942
1062	0.3663360359
1063	0.3662634768
1064	0.3660289592
1065	0.36597632
1066	0.3659115425
1067	0.3658423266
1068	0.3657560796
1069	0.3656814952
1070	0.3656430672
1071	0.3655818168
1072	0.3655226158
1073	0.3654669536
1074	0.365388902
1075	0.3653547383
1076	0.3652611435
1077	0.3651899457
1078	0.3651441692
1079	0.3651078016
1080	0.3649544634
1081	0.3648554014
1082	0.3647582997
1083	0.3646978742
1084	0.3645575639
1085	0.3645329931
1086	0.3644755338
1087	0.3644119415
1088	0.3643055386
1089	0.3642600029
1090	0.3641901397
1091	0.3637765087
1092	0.3636999263
1093	0.3636665203
1094	0.3635762935
1095	0.3635208456
1096	0.3634636013
1097	0.3633738415
1098	0.3633026945
1099	0.3632429516
1100	0.3631714512
1101	0.3630803693
1102	0.3628493576
1103	0.3627538782
1104	0.3626991606
1105	0.3626317009
1106	0.3625825684
1107	0.3625426747
1108	0.3624467681
1109	0.3624160569
1110	0.3622155671
1111	0.3621611518
1112	0.3620546186
1113	0.3619978265
1114	0.3619457518
1115	0.3616781439
1116	0.3616451574
1117	0.3615804805
1118	0.3614605108
1119	0.3613998736
1120	0.3612434488
1121	0.3611616616
1122	0.3610623959
1123	0.3610164149
1124	0.360788583
1125	0.3607284303
1126	0.3606386604
1127	0.3605155981
1128	0.3604248946
1129	0.3603338068
1130	0.3603048464
1131	0.3602676066
1132	0.3601953045
1133	0.3601062743
1134	0.3600896436
1135	0.3600116353
1136	0.3599703061
1137	0.3599272175
1138	0.3598737012
1139	0.3598342575
1140	0.3597405837
1141	0.3596930302
1142	0.3596463248
1143	0.3595843546
1144	0.359331177
1145	0.3592625405
1146	0.3592152122
1147	0.3591777927
1148	0.3590835469
1149	0.3589549999
1150	0.3588883557
1151	0.3588441508
1152	0.3587857106
1153	0.3586954864
1154	0.3585864222
1155	0.358528679
1156	0.358406997
1157	0.3583377399
1158	0.3582778168
1159	0.358070028
1160	0.3580465339
1161	0.3578234156
1162	0.3577847233
1163	0.3577196385
1164	0.3576478522
1165	0.3575777386
1166	0.3574746373
1167	0.3573649682
1168	0.3573131642
1169	0.3572607412
1170	0.3572200712
1171	0.3570812321
1172	0.356954265
1173	0.3569009887
1174	0.3567949589
1175	0.3567204251
1176	0.3566528262
1177	0.3565586113
1178	0.3564960298
1179	0.3563944914
1180	0.3562815926
1181	0.3562314734
1182	0.3561736223
1183	0.3561162814
1184	0.3560406141
1185	0.3559461506
1186	0.3559189261
1187	0.3558365475
1188	0.3557866832
1189	0.3557134053
1190	0.3555910341
1191	0.355552164
1192	0.355491431
1193	0.3553098874
1194	0.3552493689
1195	0.3550421986
1196	0.3549995099
1197	0.3549087864
1198	0.3548559167
1199	0.3548191083
1200	0.3547780878
1201	0.3546707985
1202	0.3546458811
1203	0.3545951668
1204	0.3545013124
1205	0.3544122321
1206	0.3543690917
1207	0.3542657951
1208	0.3542490213
1209	0.3540815326
1210	0.3540275296
1211	0.3539639296
1212	0.3538904034
1213	0.3537540181
1214	0.3536703254
1215	0.3536275277
1216	0.3534305564
1217	0.3533989994
1218	0.3532805681
1219	0.3532337028
1220	0.3531203134
1221	0.3529853065
1222	0.3529431038
1223	0.3528974599
1224	0.3528605027
1225	0.3527735295
1226	0.3526630876
1227	0.3525060693
1228	0.3524389905
1229	0.3524193295
1230	0.352370867
1231	0.3523478691
1232	0.3521584368
1233	0.3520590858
1234	0.3519629192
1235	0.3519101187
1236	0.3518415095
1237	0.3518195202
1238	0.3517704404
1239	0.3517128993
1240	0.3514900276
1241	0.3514086341
1242	0.351324948
1243	0.3511706168
1244	0.3511159039
1245	0.3510838518
1246	0.3509630687
1247	0.3508751489
1248	0.3508177436
1249	0.3507811718
1250	0.3507234991
1251	0.3506439575
1252	0.3505453848
1253	0.3504731666
1254	0.3503244132
1255	0.3502537706
1256	0.3501368294
1257	0.3500702617
1258	0.349930207
1259	0.3498600315
1260	0.3496930376
1261	0.3495400425
1262	0.3493823917
1263	0.3493370571
1264	0.349277344
1265	0.3492021635
1266	0.3491761265
1267	0.3491277412
1268	0.3490173472
1269	0.3489647817
1270	0.3489026006
1271	0.3488419616
1272	0.3487913722
1273	0.3487396717
1274	0.3486850124
1275	0.3485301441
1276	0.3484876902
1277	0.3484662783
1278	0.348425069
1279	0.3482598875
1280	0.3480110937
1281	0.3479361137
1282	0.3478914129
1283	0.3477836396
1284	0.3477070255
1285	0.3476373737
1286	0.3475485218
1287	0.3474841769
1288	0.3473940587
1289	0.3473645334
1290	0.3472430735
1291	0.3472020301
1292	0.3471098509
1293	0.3470699011
1294	0.346979385
1295	0.3469030463
1296	0.3468591201
1297	0.3467363487
1298	0.3466212414
1299	0.3465745691
1300	0.3464869475
1301	0.3464447595
1302	0.346394385
1303	0.3460636384
1304	0.3460411547
1305	0.3459692555
1306	0.3458793996
1307	0.3457162909
1308	0.3456380259
1309	0.3455851047
1310	0.3455349729
1311	0.3454061974
1312	0.3453663783
1313	0.3453248039
1314	0.3452853496
1315	0.3452179218
1316	0.3451617614
1317	0.345092419
1318	0.3448562587
1319	0.3447245571
1320	0.3446869668
1321	0.3446448066
1322	0.3446086275
1323	0.344520374
1324	0.3444752931
1325	0.3443676834
1326	0.3443217713
1327	0.3442312626
1328	0.3441678231
1329	0.3438857322
1330	0.3437517817
1331	0.3436235315
1332	0.343542954
1333	0.343481161
1334	0.3433890124
1335	0.3433188549
1336	0.3432630871
1337	0.3431874782
1338	0.3431133712
1339	0.343073994
1340	0.3428880468
1341	0.3428039362
1342	0.3426630462
1343	0.3425227583
1344	0.3424655559
1345	0.3424217848
1346	0.3423855766
1347	0.3423134158
1348	0.3422795616
1349	0.3420553981
1350	0.3419868193
1351	0.3419323997
1352	0.3418700383
1353	0.3417974477
1354	0.3417342119
1355	0.3416437172
1356	0.3415438466
1357	0.3414667571
1358	0.3414375591
1359	0.3413940033
1360	0.3413265545
1361	0.3412714748
1362	0.3412251516
1363	0.3411719035
1364	0.3408778484
1365	0.3408370376
1366	0.3407737278
1367	0.3406851159
1368	0.3406012861
1369	0.3405723199
1370	0.3404360255
1371	0.3403962267
1372	0.3403584028
1373	0.340300038
1374	0.3402580419
1375	0.3402053553
1376	0.340126331
1377	0.3400970545
1378	0.3400496952
1379	0.3400009769
1380	0.3399579895
1381	0.3398521825
1382	0.3398172192
1383	0.3397661351
1384	0.3396977976
1385	0.3396657354
1386	0.3396381239
1387	0.339509315
1388	0.339412378
1389	0.3393630431
1390	0.3393086986
1391	0.3392776775
1392	0.3392509854
1393	0.3392125617
1394	0.3391439956
1395	0.3390437239
1396	0.3389962678
1397	0.338953519
1398	0.3388704434
1399	0.3388358176
1400	0.3387525383
1401	0.3387032603
1402	0.3386028977
1403	0.3385427241
1404	0.338441356
1405	0.3383191211
1406	0.3382372249
1407	0.3381851532
1408	0.3381225718
1409	0.3380569386
1410	0.3379893646
1411	0.3379540186
1412	0.3378415459
1413	0.3378001992
1414	0.3377407465
1415	0.3374810572
1416	0.337392935
1417	0.3373827195
1418	0.3373051073
1419	0.3372028236
1420	0.3371574004
1421	0.3371259176
1422	0.3370162404
1423	0.3369395023
1424	0.3369184528
1425	0.336857664
1426	0.3368067185
1427	0.336725649
1428	0.3365517838
1429	0.3364825743
1430	0.336365198
1431	0.3363269712
1432	0.3362917501
1433	0.3361342026
1434	0.3359997904
1435	0.335889648
1436	0.3358339112
1437	0.3357692503
1438	0.335666371
1439	0.3356035192
1440	0.3355431345
1441	0.3354835738
1442	0.335392592
1443	0.3352692451
1444	0.3351926774
1445	0.3351581741
1446	0.3350802821
1447	0.335040886
1448	0.3349881645
1449	0.3349497548
1450	0.3348599638
1451	0.3348184068
1452	0.3346863786
1453	0.3346524396
1454	0.3345856515
1455	0.334549928
1456	0.3344131788
1457	0.3343852167
1458	0.3343166456
1459	0.3342330105
1460	0.3341857566
1461	0.3341316073
1462	0.33407438
1463	0.3339986307
1464	0.3339139072
1465	0.3338500308
1466	0.3338125381
1467	0.3337358952
1468	0.3336677808
1469	0.3335848006
1470	0.3335116328
1471	0.3334760245
1472	0.3334476671
1473	0.3333996537
1474	0.3333238105
1475	0.3331232261
1476	0.3330173362
1477	0.3329642318
1478	0.3329102369
1479	0.3328537306
1480	0.3328151732
1481	0.3327430111
1482	0.3324679881
1483	0.3324109546
1484	0.3323821288
1485	0.3323310114
1486	0.3322244557
1487	0.332183225
1488	0.3320659895
1489	0.3319656044
1490	0.3319080086
1491	0.3318405851
1492	0.3317969594
1493	0.3317501395
1494	0.331723888
1495	0.3316145429
1496	0.3315775478
1497	0.3315120693
1498	0.3314315941
1499	0.3313676607
1500	0.3313156307
1501	0.3312784105
1502	0.3312308321
1503	0.3311927424
1504	0.3310937472
1505	0.331063252
1506	0.3309604207
1507	0.3309215025
1508	0.3308916761
1509	0.330838442
1510	0.3307748271
1511	0.3307388732
1512	0.3306871223
1513	0.3306482087
1514	0.3306236937
